z,pt,dzErr
1.9418154,0.75725085,0.058520276
-0.7834211,10.661826,0.00607214
-1.0473149,2.1898065,0.013875304
-1.1423277,0.5657278,0.031022578
-0.7901157,2.3691003,0.0050826273
6.571905,0.8326752,0.009476658
-1.2132875,0.52403826,0.08419951
1.8841108,0.9669617,0.037073642
-3.5483038,0.61011827,0.076679155
-0.9444934,0.52522963,0.12699005
-7.458437,0.9996059,0.00651094
1.9968386,0.679203,0.023795135
0.005508855,0.65054464,0.24288434
3.193352,0.6526307,0.029665954
6.884337,0.76556706,0.011129863
-2.1784892,0.68706435,0.06544686
7.5899262,0.673768,0.008367446
5.001175,0.8440936,0.018024098
-7.168785,2.2407193,0.016027436
0.079512626,0.5610334,0.12821662
6.6971154,1.3918141,0.11897707
-1.8882562,0.9402672,0.095722735
-0.079232305,0.72899574,0.055632543
3.7116215,0.89507866,0.12097339
1.7983215,1.5131321,0.09690467
6.5679893,0.72117895,0.15449564
7.537908,1.0015837,0.092622265
1.0425802,1.1606654,0.0866682
-1.6476997,0.6748158,0.105875604
1.8182096,2.0754423,0.035160437
1.7975454,0.5258825,0.123328
-3.4775496,0.87910753,0.07599548
1.1697042,0.66611177,0.11241537
-6.68029,2.2250183,0.043987874
1.2933633,0.61956674,0.14505617
-0.40425983,0.59943324,0.20069247
-0.78276944,1.6984973,0.0458519
-1.8568058,0.5694462,0.1884654
-0.6865182,0.54683334,0.14882028
0.04656637,1.1871787,0.06564683
-0.8021202,0.7485837,0.104996234
7.6246996,2.1629975,0.03838755
4.4303646,0.9563694,0.07940296
-0.5765071,0.6327463,0.10545246
-2.824254,0.5879925,0.11721242
-0.831079,0.5742227,0.12062662
-0.019316275,1.4788681,0.034435786
-0.81415987,0.86515343,0.070778124
-3.3492258,0.651586,0.08590545
-6.956172,0.6494875,0.12741214
-2.7430286,0.53343743,0.08634909
6.0860596,0.63686854,0.09016542
-6.4188995,1.5592154,0.034081567
1.1803876,1.3512393,0.039424017
-1.4337546,1.196753,0.041408043
6.682919,1.3696765,0.0579337
7.632621,0.6346018,0.08413034
-3.9795346,0.61807865,0.08769
-7.0024037,0.97089106,0.102223285
-1.9994003,0.81709707,0.054158356
6.0802145,0.79734176,0.06788513
-1.9371582,0.5340597,0.089529976
1.1377949,0.92215174,0.067307666
-3.9824278,0.81327516,0.06215056
6.622934,1.0380591,0.04247228
2.0055084,0.61507887,0.066268556
6.5442343,0.55358684,0.065143816
-2.062584,0.9499946,0.044006787
-0.856972,1.0788894,0.039693076
1.715764,0.7990494,0.056441125
-0.727051,7.225068,0.007349918
1.131868,0.6878363,0.06370025
2.0669162,0.5460594,0.09756238
6.561913,0.8814529,0.03819866
-6.568739,0.56366235,0.065575935
-3.2582366,0.5879042,0.067038745
1.2447567,0.53531855,0.07161276
1.1798618,0.9558916,0.03746285
1.1954932,0.5975824,0.050952896
-0.006525448,1.3141092,0.028349655
-0.7332497,0.8605642,0.056490302
-0.7899733,1.6300611,0.018705657
3.6210012,0.7336424,0.04428789
1.8735826,0.590257,0.05275497
-0.8168218,1.7174717,0.01964066
-0.7696567,0.89775884,0.030192198
-3.2535386,0.75286484,0.050532937
0.3684035,0.6967605,0.05029328
6.4791474,1.0188811,0.033151075
-0.8376643,1.2374729,0.027861154
-3.5658362,1.1290761,0.02480486
-3.4799948,0.9360476,0.028373217
6.463022,0.7353473,0.03703998
-1.9078737,0.5551663,0.03856431
6.5707564,0.6182512,0.032652434
-1.0727168,1.1903017,0.017606802
-1.2881225,0.72485745,0.034440845
-0.7921166,2.7534158,0.010231797
-1.3346598,1.0993007,0.022578299
-6.3806868,0.6991364,0.03243252
2.0461535,0.58559823,0.030245898
-0.16163264,0.76193726,0.025226206
-3.498568,0.77024156,0.02304192
-3.5223815,0.6477659,0.027812826
-0.032466955,0.5185843,0.03100175
-2.789164,0.8569477,0.02544241
-0.80610144,1.2576437,0.015718961
-0.7756947,1.5552732,0.012607188
-0.793825,4.486881,0.0063209683
-0.9274612,0.66986865,0.03241917
5.0680337,0.6148555,0.02884695
1.9987221,0.5840726,0.030454963
7.574345,0.73418015,0.02121283
-0.52073044,0.8703079,0.015049472
7.6261187,0.5413578,0.035497565
-1.0673132,0.53470397,0.02244297
-3.5422237,0.6602619,0.020405572
-0.49961492,0.71751267,0.01663002
3.981949,0.5539623,0.023618951
-1.0762079,0.63922155,0.020005686
1.2030262,0.85224515,0.01387479
6.5604644,3.5019073,0.0055440003
2.8053246,0.52553797,0.021096742
-6.9895053,1.526139,0.0076359767
7.338924,0.9451768,0.011312671
-1.8063495,0.5250084,0.029626863
2.0306888,0.855842,0.015127658
-0.76029783,5.132444,0.0039658
-0.7962891,1.1173974,0.00998581
-0.025817575,1.6925486,0.008180153
-0.82260007,0.8226629,0.014607594
