z,pt,dzErr
6.1195693,0.528251,0.06792181
-3.0174077,1.310636,0.03349013
0.841687,1.0451422,0.025247144
2.4799204,0.56581795,0.039910864
5.2997622,0.6841223,0.00948499
3.249492,1.4697734,0.0061373394
0.24332511,0.94414973,0.0074863182
1.8759692,4.8023953,0.006106854
3.2417352,0.7604772,0.027634723
2.7408323,0.70408905,0.046813414
0.8736513,1.0937529,0.023503372
-0.6206634,0.6389438,0.104787074
0.6732779,1.4312084,0.03207995
-2.0016072,0.95255744,0.027370162
-0.63997906,0.7925262,0.026565926
-7.487046,0.7451535,0.029346
-3.0541685,0.7044508,0.023757806
-0.8203767,0.5704109,1.8528525
7.882513,0.7174063,0.0124954125
-1.6516327,0.7565815,0.059893522
-3.936802,0.85510397,0.018618708
2.572398,1.0430096,0.098047584
6.1577997,0.5702122,0.06122892
1.2269881,0.58786875,0.038248617
7.1110153,0.55834985,0.09886548
-3.0853124,0.8443959,0.058812927
6.653875,0.5563756,0.24956423
5.953107,1.2811967,0.07652871
3.1188805,0.89738435,0.0983893
3.294468,23.0022,0.02612948
7.7573204,0.6412788,0.22213076
6.414654,1.3922579,0.06570764
4.4830685,0.8192739,0.093273446
6.1046877,0.9221521,0.118065216
0.5074779,0.64507407,0.21512313
2.3585145,0.6050048,0.13804917
6.454092,0.9329169,0.12521993
4.425168,0.52470094,0.19729549
-1.6661314,0.59726995,0.12274662
-1.1864336,0.55493194,0.21345621
-2.9027865,0.68187916,0.09909232
-1.7527288,0.9489584,0.11566412
-0.25052026,0.9933112,0.07128872
0.4624049,2.6785307,0.031251952
3.2117438,1.4749382,0.042734034
4.36724,0.5912802,0.17234458
3.1786108,0.5824957,0.11860907
-3.0546894,1.3726807,0.08510158
-1.2115693,0.633349,0.20018944
0.9575234,1.0665946,0.058891404
5.7481494,0.7633949,0.11682513
6.4461627,1.1385827,0.08101752
-0.8106375,1.2566637,0.051860284
2.1246521,0.68329847,0.10274791
-2.0925949,1.1189445,0.062119443
0.44804054,3.8099105,0.021941774
-1.9339011,2.3775916,0.054910906
0.54589105,3.237024,0.03523097
1.8991104,1.2764049,0.08012544
1.5871687,0.6683369,0.12373617
-0.57608473,1.3004476,0.05930041
0.2929811,1.0244594,0.06479653
6.511558,0.58149153,0.08008402
-7.664637,0.6055063,0.12741281
-6.374141,0.5927243,0.16551112
-2.67292,0.6197195,0.10639905
7.895765,1.5012453,0.04731499
-0.22503854,1.1996683,0.04675851
