z,pt,dzErr
-0.7721978,0.6479523,0.08304087
2.1556468,1.8229239,0.014424567
2.8640032,1.4255157,0.013599392
-1.3074129,0.74877805,0.011252739
2.9129908,1.0920439,0.020789085
-0.76907575,1.6638311,0.01598366
-19.605993,0.8019659,10.726982
-0.8267611,0.66481817,0.22805561
0.71632636,2.1516943,0.017903935
1.3256813,1.4999807,0.005554381
2.1870735,0.6316496,0.020372942
1.52224,0.5643607,0.0353234
0.6852852,0.9688039,0.098312415
2.7465975,0.8485701,0.014652825
6.562221,0.95441115,0.119840056
7.8097415,0.6021614,0.16706993
3.011784,0.8560426,0.17020853
2.2492511,2.133392,0.040922318
8.243363,0.6944672,0.11573809
8.498356,1.1711283,0.13521896
2.9771783,0.79161674,0.12679613
8.025471,0.63295376,0.16138107
-0.7705918,0.87972647,0.13766888
-0.6778375,0.88413584,0.074755535
2.2889595,0.9085348,0.088689655
2.8978283,1.8129956,0.043437403
2.002752,0.66116613,0.12525715
1.5931044,1.0502268,0.07460957
2.2035704,2.9923632,0.023514895
-1.0477601,0.5685092,0.28391394
-1.994642,0.9488889,0.07723972
2.7285197,1.1015266,0.06901505
-5.079976,1.1967151,0.083922096
0.2821035,0.72716236,0.114948384
0.41168293,0.63080704,0.13371675
2.1991708,0.63265914,0.083323434
-0.93247485,1.7153131,0.036145642
2.874158,1.4036332,0.048660845
0.23884301,16.320778,0.008303868
2.7690887,0.64216334,0.09201774
0.14886735,1.0392342,0.062204454
1.2168628,0.72912824,0.08765964
-0.12114643,0.6854254,0.09413493
-0.9682129,0.82923913,0.076899044
-3.4101639,0.5077457,0.10690388
2.7839093,1.0416188,0.05814481
8.157596,0.5185211,0.08769222
2.4407382,0.5287075,0.16328278
1.23006,0.89497834,0.06538959
-1.5634075,0.70318747,0.0951407
-1.0800158,0.8189038,0.06415699
2.8997798,0.6622555,0.079644255
2.1521337,1.2629893,0.051928084
2.8836296,1.262456,0.03042375
2.1617854,0.5545684,0.06535129
3.376815,0.57441586,0.07465684
2.8737035,0.5181239,0.071077876
-1.2505738,0.8752415,0.048085622
-0.52952033,0.539807,0.07554078
-1.085843,1.175376,0.035813928
-1.1420615,1.2078842,0.03810363
7.33658,0.5118289,0.085744865
2.1992166,0.8405229,0.0457246
0.206496,0.7615998,0.04899326
-1.2905427,0.5587503,0.07420861
2.2976604,0.52441055,0.07977664
1.5017636,0.53639203,0.07590189
0.07072794,0.75442237,0.043880265
-1.0625885,1.3649093,0.034458064
2.96525,0.70327187,0.05188642
2.927026,0.58361906,0.0649333
2.9194582,0.534204,0.06810755
7.1611094,0.7784758,0.052825432
2.8668098,1.314766,0.025838736
-0.7650353,0.6298538,0.044759195
2.845433,1.045719,0.0339419
2.7739832,0.58556414,0.060633183
-0.80853707,0.73770726,0.041199226
-1.1188586,1.2757689,0.028381865
-0.69909143,0.50980544,0.06441932
-0.77555823,1.2969035,0.028316071
2.9445865,0.8401542,0.04051622
2.6378672,0.5892666,0.05826366
2.7718396,0.605149,0.053320784
-1.0651922,1.3536831,0.027101364
-4.3996177,0.56582433,0.04873549
2.9560442,1.768319,0.030583778
2.8682256,1.5280792,0.014357383
1.3365471,1.1459191,0.026320506
1.3260947,1.2770911,0.022742765
1.548489,0.7551095,0.028490786
-1.0451567,0.7393033,0.03312468
-0.75419647,0.56330156,0.039169088
1.5312955,0.7675277,0.02777747
0.7136785,0.7762559,0.030289905
-1.0719682,1.0914766,0.021779906
7.2241406,3.7791612,0.0091201
2.7250319,0.8714477,0.029293286
7.2373557,11.856052,0.0050501274
7.243401,3.7896636,0.009238975
7.2535734,6.584621,0.0062703043
7.238419,1.5414145,0.01694382
-1.1173662,1.0194786,0.02671415
7.247207,2.2829459,0.012272032
2.9184031,0.59069437,0.04112657
-0.08689721,0.57149166,0.03731274
1.3164357,1.0610698,0.018065806
2.8504198,1.3199563,0.016655926
-1.0963583,0.99425584,0.021150738
2.70535,0.8599724,0.021354388
-0.7866343,0.5404902,0.03537926
1.2933246,0.5824271,0.03435981
-3.311812,0.5331707,0.037016083
0.67330205,0.5655018,0.02941277
7.2668176,6.7211747,0.0077832877
0.11317342,0.7823665,0.02570415
2.8996289,0.5052719,0.023931338
2.8720613,0.69723237,0.023288827
1.5795357,1.2307255,0.011840494
7.2554016,1.2086864,0.014540039
7.249687,4.548577,0.0050729797
2.895205,0.77010965,0.012366559
0.23910487,0.5406351,0.018357223
-1.7338556,0.75547945,0.014098644
-1.0712879,0.6533124,0.018304445
-1.0736768,0.7176833,0.01578276
-1.8081278,0.52559483,0.022233864
2.9346273,0.6324977,0.021028526
-1.2963442,0.70545274,0.016022353
-1.2137139,0.5753853,0.019019186
-1.738112,0.7435157,0.016538413
0.113700934,1.4269873,0.0076731197
-3.3729482,0.83612627,0.014831433
-3.37211,0.59882575,0.021062974
2.7792556,0.5330588,0.021708604
-0.25517574,0.6184509,0.017412253
1.1723247,0.66433704,0.019567195
0.11809171,0.51012677,0.01860112
0.2410715,1.0360758,0.0108441375
1.3106431,4.0568333,0.005852881
-0.7863758,0.75933266,0.013357272
-1.7400976,0.5725909,0.015186057
-1.0814724,1.1412611,0.008754811
2.7279425,0.66324306,0.013167009
-0.93701696,0.83674234,0.01208278
-0.7804468,0.8160191,0.010422323
2.1708279,0.803578,0.01132609
-1.0757807,1.0228949,0.009407112
-1.0831918,1.5033079,0.0066239573
7.2438293,1.1195896,0.007839576
-0.78788537,2.846322,0.0043818983
-1.0755798,0.61351526,0.011520315
-1.3986968,0.506261,0.016714951
2.8784888,0.5456138,0.0145626515
2.8940213,0.626062,0.011185934
2.872986,0.57815075,0.012393429
0.71775,0.836372,0.010549853
2.8513696,0.73292035,0.009786612
2.8573194,1.3003668,0.0064717405
2.9187794,0.6873107,0.014818581
-0.77920395,0.54057485,0.01296905
8.089931,0.5708076,0.013992766
-0.77960783,0.73335046,0.009518902
2.901411,0.52246803,0.014429516
-1.0787401,2.0358176,0.004724236
-1.0924762,0.9366189,0.0075746747
-1.0839783,0.77747595,0.008675003
2.9134614,0.8334777,0.008366881
0.23878421,1.8455658,0.004379243
-0.7796856,0.8841998,0.010897319
2.1739893,1.1542915,0.0056521245
0.7258122,0.59059894,0.010099663
-1.0753695,0.93878955,0.0060851513
2.925855,0.80657226,0.008510851
-1.0796703,0.6133816,0.009858603
-1.093875,0.5393664,0.012757312
-1.0796775,2.1167269,0.004088278
7.2350483,0.8802227,0.0098512545
-0.7746638,0.8024938,0.006929018
-1.0773042,0.8462723,0.0063467314
1.3259588,0.5832381,0.008864236
-1.0694294,2.2695315,0.0053245365
2.8702798,1.0941975,0.006950079
0.66992414,1.4390166,0.005918486
0.67259574,1.2753415,0.006393692
-1.062895,0.51911855,0.016448874
1.5413082,0.5454768,0.010776765
1.9130152,0.6389892,0.009611506
2.8909392,1.1152452,0.0074637225
-1.0832875,1.4059381,0.004911094
7.2434425,3.262808,0.004244369
-0.7778863,1.5199445,0.0060680546
7.2479825,2.7098656,0.0034588645
7.246923,9.088276,0.0023175406
-1.0884432,1.1838597,0.009708687
7.2468276,10.360666,0.0027271253
7.248814,2.70926,0.004506112
7.2534585,1.1666511,0.006986887
7.241863,6.8684807,0.0041758865
1.91128,1.2597973,0.0067638056
7.2359815,0.94450897,0.011404244
7.243452,0.7737393,0.008623819
-1.0770943,0.5476799,0.012236183
1.5232109,0.80064553,0.00943583
0.66548073,1.685892,0.0060820426
-2.3221183,0.5687428,0.012153459
8.121079,0.6807677,0.0104355
-1.4145541,0.50184405,0.011216988
2.8612561,0.6588724,0.009134692
2.1825483,1.3077533,0.006626682
-1.0820363,2.1272058,0.0059694066
-2.7798386,0.78073424,0.00871529
1.5374228,1.6962413,0.0038711894
-3.328872,0.67754877,0.009354115
-0.7905334,0.94821525,0.009541937
-0.77623427,1.3078552,0.0070748855
1.3460274,0.8656119,0.009001032
2.8648858,0.9197957,0.011284791
7.247893,131.51003,0.0035475227
2.7865,0.6878319,0.009913877
1.321118,0.9984927,0.007495735
-0.4357575,1.3896009,0.0066813272
-0.62796587,0.5422726,0.010752153
0.09520853,0.5042827,0.012809868
2.8762958,0.72443897,0.013410183
2.8888774,0.7214674,0.009930652
2.8509474,0.50040454,0.0125486255
-0.11468628,1.0381434,0.005660795
-1.0861259,0.7418274,0.00798859
-1.7228615,0.52861834,0.011788686
7.246769,2.799826,0.003246065
7.2463737,3.2719085,0.0028395732
2.8628075,1.1270598,0.006919446
2.5796335,0.5114683,0.01100003
-1.317162,0.5554538,0.018053493
2.8880394,0.66167843,0.009079318
-1.0597808,0.5214518,0.011827964
-1.2649812,0.51595515,0.012069098
0.7373908,0.6598812,0.009340495
-2.7948055,0.5946756,0.009867742
-1.0777887,0.7859714,0.008994712
7.2519565,0.5950963,0.012067108
1.5241797,0.5723162,0.010650353
-1.0830458,1.0328736,0.009251675
7.2493815,0.6177889,0.010142241
0.6695286,1.4114369,0.006465162
2.885916,0.5566272,0.012848133
-1.9326981,0.56238985,0.01091076
2.9042683,1.527622,0.007819655
1.5408366,0.7058387,0.010497141
7.2415195,1.0340924,0.0069620837
-1.0780784,0.9818835,0.007497286
2.8732715,0.8374103,0.00800279
2.93554,0.7065987,0.010924689
-1.0730443,1.4090357,0.005564479
2.8652165,1.1769105,0.0069359494
2.9097729,2.606292,0.0033399556
2.8605332,0.6785226,0.011686228
2.1922584,0.84274805,0.009317905
7.2304626,0.6754389,0.011470901
-1.0784817,0.6663338,0.01010398
2.7821903,0.6406012,0.012166823
0.21648145,0.50871825,0.015562069
2.8700795,0.53403807,0.015170699
2.1729064,0.5761755,0.014114431
-0.62230736,0.5058581,0.016368594
1.548284,0.8490409,0.008874965
2.5787036,0.88911384,0.007928925
2.9178758,1.7273289,0.005515114
-0.7822711,1.0207961,0.008636724
1.3356478,2.0152333,0.0064388886
7.2562127,2.0203087,0.0070754183
2.1671507,1.9961512,0.005590904
2.909147,0.87178224,0.009379445
-0.76953965,1.8118486,0.0059549147
1.3294085,1.5898994,0.006749053
1.3438655,0.50841486,0.014459731
0.25185975,1.321086,0.0076210885
8.10713,0.9026789,0.01217186
2.8681939,2.1697628,0.0051530795
2.9307916,0.5812233,0.013984411
7.247374,1.3452958,0.007748232
-1.3058214,0.6172942,0.019709872
0.72847044,0.77766365,0.0127450535
1.5443481,0.6119884,0.015007436
-0.75952065,0.5086216,0.018770538
1.1743613,0.6503822,0.01845678
3.7515547,0.7714604,0.013412108
2.8723428,0.70955044,0.012459009
-5.880482,0.5951784,0.01933935
-1.0860085,0.6475647,0.01418928
-1.0691721,0.84698385,0.012636623
1.324873,2.0329602,0.00867129
7.2630906,1.1919591,0.009736969
2.9198773,1.6806295,0.009875234
-1.0758458,1.4120427,0.0088631585
-3.8056064,0.7121803,0.02128486
0.731473,0.7568334,0.0138102
-0.62616086,0.55599564,0.018844992
1.2900921,0.5965593,0.017508237
-1.0868583,1.4248035,0.008005571
1.3078052,0.5991064,0.017783938
2.878148,0.7646057,0.018512895
-0.16730644,1.2471492,0.013489503
1.9529303,0.5779669,0.026577342
