z,pt,dzErr
5.114255,0.9256735,0.041263554
2.2352605,0.66315067,0.035656355
-2.472889,1.3807607,0.012931316
-5.8885326,0.67093575,0.021652507
4.01846,1.0023099,0.007771117
2.7284656,0.6899054,0.0099013345
-1.7347764,0.6924607,0.015896214
0.58046675,0.86943763,0.030872526
1.4396111,0.9799912,0.02595303
-1.5236491,0.93158907,0.035119638
2.436047,0.63710207,0.07083089
2.7478225,0.6584615,0.020064214
1.6012816,1.1312668,0.021936757
-4.90162,0.77376264,0.028000528
2.9465363,0.743255,0.08284893
1.7637682,0.59121794,0.18077582
-1.5704435,0.5824037,0.022703007
2.7168872,0.59995157,0.021825664
-3.1980588,4.3099365,0.0039684293
2.605995,0.59327424,0.107238516
4.138996,0.7477489,0.06915429
1.0171608,1.2448909,0.036352646
-0.055935763,0.7095794,0.059667658
5.452712,1.2791479,0.253868
6.0304837,0.7912099,0.14373383
4.813635,0.7853553,0.14928593
3.7334237,0.6883842,0.16201384
2.3315566,0.942386,0.08771474
3.2696068,2.3138785,0.042844612
3.5884836,0.82219696,0.11646213
1.4752121,2.491746,0.034268454
5.119335,0.67690355,0.17672692
5.260755,0.738441,0.2042659
2.9108477,1.2268976,0.09113884
7.2515063,1.6346712,0.052609794
4.385635,5.7515564,0.017911725
1.4165467,0.81349057,0.083851844
2.3341355,1.8026236,0.0420041
0.10615508,0.54457057,0.15152584
2.4177206,0.84343195,0.08480309
-3.2525978,2.0105941,0.0624829
-0.16351601,1.0387133,0.08038383
-0.33126807,0.6321323,0.19500667
-2.437178,1.9373447,0.06257305
3.2338483,0.5818149,0.17401217
-1.525146,0.5960693,0.12847154
5.440245,0.65893453,0.10897844
3.4396844,1.2444657,0.06988656
2.534051,0.5354067,0.15540259
0.044167176,1.0403605,0.07659901
6.1731896,0.81066376,0.076334774
-1.249235,0.5471297,0.13922603
2.7067652,0.5815575,0.16184072
2.3154738,0.79906946,0.101950504
3.4853246,0.8876365,0.10124484
2.4772418,1.1829202,0.0754938
-1.5052838,2.8565395,0.04202091
1.8081292,1.4263276,0.052191425
1.8875048,1.6350787,0.058035485
1.8886448,1.5462357,0.041969813
4.782255,1.4648062,0.057134893
-3.0147529,0.87929106,0.117746696
5.0611286,0.56793123,0.11970428
-4.0782986,1.3060395,0.073417224
-1.4272493,1.526729,0.0566337
1.4557936,1.2634414,0.046279233
2.273523,0.6261104,0.09599434
-1.4685969,1.4524713,0.04622022
-1.7060846,0.705174,0.08432694
-0.91541916,0.5720855,0.09173548
4.002299,0.72473216,0.08075884
-2.34951,0.8773387,0.069748476
1.484635,2.0013688,0.032100927
3.3869011,1.3009906,0.04220579
4.805493,0.83141494,0.07529048
0.37429592,1.6318918,0.051282015
4.700452,0.6199556,0.08846169
2.7003593,2.1514008,0.022324266
-2.370173,0.6763536,0.0715567
-4.8449483,1.311911,0.06365964
2.8307886,1.2628038,0.048903514
2.0762455,1.0758773,0.055121087
1.727506,0.5098181,0.122109905
7.539283,0.50992286,0.11561014
2.3163037,1.082005,0.06587831
-3.217385,1.2078477,0.042606875
0.148128,1.1309509,0.048774887
0.10915417,0.8593859,0.06552289
-4.141219,0.5491363,0.16800681
-3.0255735,0.8403014,0.06973652
-1.002873,0.78843945,0.08813691
-1.2753681,1.9170074,0.023261612
4.878331,1.7960914,0.019539537
0.022004409,1.1340538,0.03884961
-1.7314887,0.96787214,0.041948795
1.550777,0.9607919,0.044650838
-1.6822108,1.6033885,0.030906605
7.4133844,0.6679597,0.06463809
2.88388,2.5248623,0.020502293
-6.593116,1.1141931,0.043254375
0.70436525,1.0674337,0.038888667
2.8202982,0.9309802,0.043064397
3.605511,0.5976594,0.082770154
-2.2972617,1.3633211,0.034011777
-4.147241,0.5212548,0.08695305
3.438266,0.57765543,0.07132027
2.7581484,0.7079209,0.06660235
1.7338595,1.3375883,0.034003377
-4.121691,4.441321,0.012742668
3.421845,1.8969697,0.024216203
3.443498,2.5642953,0.016024677
-4.969815,0.51813924,0.057936314
-8.327615,0.59863025,0.053305786
2.732713,0.8609169,0.040496748
2.7772582,0.5901675,0.05319719
2.768881,0.72425455,0.0477429
-6.267504,0.5549043,0.06042377
3.1968696,1.1327417,0.028126644
-2.709657,1.019584,0.026915804
0.1435937,0.8924017,0.048262414
2.7571173,0.7063817,0.06013847
-0.84151566,0.5624432,0.063744806
-1.7105764,4.666504,0.0098271975
0.6864564,0.71696514,0.052895974
1.9249598,0.9683587,0.037606012
-1.7656033,0.71798825,0.038544293
2.7270606,0.8107964,0.040473487
6.2651005,0.5291531,0.06709483
-0.8929744,0.7596011,0.035924494
5.6545496,0.5028651,0.06645065
2.8399782,2.8594375,0.012984297
-1.2918209,0.7842736,0.041909847
-0.7613734,0.7081519,0.046259094
3.371466,0.5444563,0.06524135
-2.2061973,0.6130744,0.051636912
2.4327059,0.55515796,0.056824204
-1.5877539,0.6129908,0.053948216
-0.8738859,1.4095523,0.02451749
-6.3991275,1.2388818,0.026182175
1.9287176,2.479808,0.014769092
0.06638456,0.8531463,0.03761477
-2.9905124,0.75052613,0.02964372
-3.8090146,0.9025136,0.031536177
-6.4754605,0.7492203,0.038268965
-1.5441976,0.5298559,0.0428806
-1.4402735,0.7160466,0.040013775
-4.702198,0.5991953,0.05046955
3.726861,1.6443785,0.017200638
1.5579898,0.8911133,0.026455805
-4.045993,1.5955545,0.014420489
2.7185814,0.9447746,0.030475685
-2.416614,0.7905285,0.02666442
1.5576991,2.4220135,0.0120903
4.843963,0.6095284,0.038203847
1.5165273,1.1777884,0.018854301
1.5189698,0.87110525,0.024170429
1.489879,0.9366253,0.023996722
-0.8268962,0.8122031,0.03102225
4.9202204,1.3621062,0.016312482
1.5541933,0.5696124,0.0458958
1.0979438,0.5222163,0.03700334
5.3943863,0.7636811,0.035934977
4.924636,1.8946334,0.012030175
-0.36492023,0.83562833,0.02775484
1.8454852,2.0385294,0.012485468
4.8872724,3.1912282,0.010298916
0.6928003,0.7858761,0.024904735
3.5773401,0.90820694,0.0206272
-4.7392507,0.749577,0.027083324
-2.9545078,1.7769501,0.013789507
1.477058,0.5650065,0.0391069
0.035858713,1.4145595,0.013230401
-4.7464643,0.9062508,0.019830812
2.5243475,0.7457081,0.022878196
-3.198747,1.183053,0.01375343
3.443957,0.5730827,0.03388708
