z,pt,dzErr
6.519834,1.2019821,0.053944383
5.3518023,0.7627859,0.066564776
0.19077156,0.6406636,0.043800592
-0.51378477,0.5774038,0.04013396
0.14518507,0.8552584,0.026556656
0.04344935,0.63981575,0.014653032
3.5228693,1.0424544,0.015913386
0.61291987,0.69491917,0.018382316
6.460899,0.64301217,0.026040101
5.333709,2.8190734,0.015902322
5.3750124,0.87247807,0.042546224
7.0785565,1.2030319,0.013173129
0.25155154,0.68098533,0.02131314
3.185646,0.7038439,0.008945239
-0.9992367,0.59884477,0.014816244
2.6490345,0.5369248,0.6651895
-0.14594883,0.94818336,0.010823335
0.24919231,1.6943281,0.014108494
-8.261739,0.8135433,0.01180889
5.381999,0.50255823,0.080245696
7.136955,1.3469725,0.08006619
15.380659,1.1051456,0.048218008
-4.7955756,0.5620566,0.07189616
7.5563936,0.71590734,0.20033044
5.155053,0.7387183,0.1177145
5.634588,0.6063815,0.22609386
7.316107,0.63726866,0.19294825
5.0470066,0.76008135,0.11206128
0.6015369,0.9659278,0.19588429
7.1017985,1.5789003,0.068229035
5.5796566,0.72611916,0.17781527
5.5079427,0.68764037,0.1778628
-4.7693667,0.9949498,0.09843212
1.5040655,0.54321253,0.1412259
-2.6891513,0.9888354,0.110515036
-2.0030642,1.0520242,0.11680743
-4.497858,4.0548067,0.029547324
3.640421,0.56861305,0.15989904
1.2049421,0.5542881,0.24530171
-0.037591252,0.7342332,0.20021226
1.6037971,0.569591,0.13716723
-0.21826847,0.5518906,0.11812053
2.1883318,0.71020347,0.09983112
1.9477018,0.72446996,0.11128653
0.3917542,0.5656751,0.18300807
1.1748601,0.63973635,0.12937087
-1.0455132,1.7366979,0.06699352
0.28771847,0.65065366,0.20078065
-1.7120826,0.77036,0.15681557
1.4150697,5.5597,0.014560945
0.3516616,0.7398294,0.11551388
-1.9208143,0.82794523,0.07150168
-2.0316594,0.58454806,0.099879995
-0.16551997,0.74445957,0.07801661
2.6035573,0.60667026,0.10149803
1.5576428,0.7316584,0.08771568
2.7397127,1.1267488,0.04651882
-2.1081524,0.575219,0.098419495
-3.982133,0.64599645,0.20405927
-4.805769,0.621722,0.15390757
2.6017444,0.8971095,0.09494965
-1.6015965,0.61216456,0.09050665
0.16488095,1.1767166,0.04885487
-0.43345106,1.0560676,0.06318851
0.58694285,0.56588835,0.14544189
2.2730088,0.7059302,0.07191411
-1.8468087,0.81210494,0.0746688
-4.9747047,1.2655069,0.04671684
-2.1805742,0.8448401,0.07528247
-8.558434,1.2923322,0.054204486
-8.375262,0.918578,0.07769066
0.4353126,0.598867,0.100893006
1.2886776,0.5673303,0.09341993
3.2688046,0.5619859,0.110655926
-8.633834,0.5807722,0.13808171
5.4299216,0.647358,0.10632111
1.4571079,0.54991615,0.0963404
-0.24418123,0.8124409,0.084994465
1.455757,0.8493105,0.06498498
5.364704,0.57703334,0.11163628
-0.19443284,0.77029294,0.055172704
-4.68695,0.5267656,0.07987662
1.7381362,1.7518966,0.06565992
2.4114165,0.817093,0.050889637
2.2869103,1.6087188,0.027034959
1.2016392,0.895327,0.054062285
-0.4410789,0.96415675,0.042812593
3.211158,1.8290312,0.026493866
-4.5740566,0.5182672,0.076220326
5.4456835,0.6477788,0.053757362
-1.6188961,0.7236289,0.058636
0.6006728,0.5049088,0.08320951
6.6193285,0.5785653,0.062306233
1.5484816,0.79659915,0.051909942
-1.9907585,1.5650337,0.027407724
5.063917,2.9522343,0.016048353
5.3044677,0.93844634,0.054838095
1.5154032,0.74793494,0.04945444
7.09749,0.99107265,0.03165197
0.2859319,0.9345988,0.049823888
1.6389284,0.80152816,0.038808938
2.742181,0.676324,0.048409652
-0.18879224,0.6367464,0.049536195
-1.8823872,0.67418754,0.04585622
-1.1993643,0.87207717,0.03158129
