z,pt,dzErr
8.918931,0.8025747,0.07886674
-1.2818546,0.85442,0.030936452
-0.57556885,1.3491943,0.020535639
1.4013957,1.2239962,0.016860362
8.177568,0.6447383,0.026595902
-0.91582584,2.498393,0.004483343
8.179888,1.7207586,0.006901146
1.2452734,0.9513469,0.011557118
-1.226249,2.3396385,0.0051044365
0.8919812,346.3869,0.003808477
1.5864903,0.5033951,0.045424525
-2.369491,0.8114546,0.025283312
6.3269897,0.5183142,0.06336046
-1.3754444,0.58197135,0.0658419
0.28402716,0.58569574,0.11423589
8.649176,0.66555154,0.16881372
1.7917804,0.8728416,0.07541733
4.641838,0.53368616,0.7195148
8.85864,2.0985665,0.0056958217
2.4248633,0.5193238,0.11454907
0.42212227,1.0423368,0.805112
-1.1330123,0.9764326,0.527339
1.2070947,0.7364298,0.6673775
2.872374,1.2145371,0.017803133
-1.4946494,0.7603538,0.011506452
1.1304902,0.86055845,0.036079846
-0.7016269,2.105992,0.023263367
-1.2823597,0.57531214,0.027247932
-0.3374997,0.7566996,0.041645575
1.2848706,0.51852643,0.15060677
-0.62786883,1.3976922,0.0065556443
1.712821,1.1297731,0.01906621
-1.3727951,1.1350232,0.035219997
-2.135598,0.5187652,0.088416964
2.3247664,0.83332324,0.14884959
16.986725,1.2673494,0.07436832
1.031581,1.7676828,0.04770445
2.897388,1.2164932,0.09091595
8.608016,0.52863455,0.15621081
1.4060739,0.59527194,0.22414848
0.68131477,2.089582,0.08916151
8.85269,1.0560192,0.08680503
7.9269247,0.93977505,0.10431379
1.4795895,0.53145385,0.3134585
3.0142667,0.653375,0.14131348
5.399559,0.6209221,0.18929736
0.15358222,0.90722907,0.07658789
8.461323,0.7795624,0.09987889
0.8568969,0.76112145,0.10985419
-0.4029184,0.72820395,0.11084543
1.6037368,0.640149,0.12599957
5.1464853,0.6028664,0.15803555
-1.3541813,0.7228226,0.09833087
-1.4208115,0.9476302,0.072986744
-3.972867,2.229262,0.046227176
0.04870518,1.0540522,0.06978796
3.6783526,0.67770016,0.11101326
1.548936,1.1157415,0.06556983
1.6608305,1.5865431,0.050818123
1.3947045,1.6402249,0.050815653
1.1927512,2.8481221,0.033327304
2.2342973,0.5622745,0.13395582
0.6637713,0.7347611,0.1226307
-2.0801215,0.5559804,0.1933503
1.3590126,0.99232763,0.0845035
0.8220484,1.4568999,0.09413148
0.06818648,1.0123031,0.08555672
-0.07991992,1.1474246,0.0657048
-2.9137971,0.5608788,0.10501548
0.9921703,0.6284149,0.08610228
1.3266785,0.5001058,0.14413618
1.4291254,0.6451321,0.1203732
0.052120533,0.74894583,0.0899546
1.4820029,0.94995564,0.062401723
-2.728682,1.0317672,0.048479293
-0.31058154,0.6935856,0.08191362
2.5025592,1.430599,0.03558703
8.916714,1.1507101,0.051427443
-0.62727946,0.78266114,0.093784325
1.4806181,2.2712848,0.026187621
-0.026680557,0.65293324,0.076460056
-1.9525889,1.3618499,0.041207843
-2.7733636,0.74525386,0.08044486
6.4120774,0.9276046,0.059933655
-1.7361766,2.192561,0.02582756
1.8215642,0.6331896,0.09474511
1.8154083,0.89051384,0.05359442
2.8433683,0.7662344,0.070133924
-4.09314,0.6262101,0.08615225
-1.3077296,0.8629926,0.06344725
1.6739256,0.65105915,0.09090385
-0.0010305567,1.0054297,0.06150773
-4.0343404,2.2345896,0.026368847
1.2512472,0.60967594,0.088980965
-1.902572,0.6105194,0.08322865
-1.6187751,0.9909384,0.058151916
0.8547266,0.76440495,0.06476575
-2.3789732,0.53182596,0.11378938
-0.467329,0.70178586,0.07380759
-1.7213036,2.3875906,0.025570044
8.010721,0.60430264,0.091020174
-2.9319375,0.65022516,0.09266277
2.107277,0.8367331,0.08665162
2.928925,0.5328291,0.09983937
7.0285053,0.58948874,0.13725363
-1.5220144,0.75496554,0.083411835
8.24851,1.2949007,0.052070957
4.247643,0.5759731,0.061709277
2.0114002,0.633062,0.059238233
1.284514,1.0804538,0.037523914
-2.165925,1.6519313,0.030209536
-0.97425365,1.5165286,0.03267825
-1.26933,0.5292191,0.0735749
1.0473502,0.5313163,0.06599491
1.3930473,1.1171521,0.034754504
-1.926082,0.87557787,0.053465813
1.2126188,0.5048503,0.07313524
-0.9127543,2.809961,0.015762128
1.0400895,2.322282,0.029557358
0.8692409,2.1058638,0.022060435
2.3961225,2.2166119,0.02128685
