z,pt,dzErr
-0.6393702,0.81206995,0.024830112
2.5540922,0.60287493,0.018413672
7.785334,1.3680853,0.008342698
3.7711232,0.7221055,0.008375654
0.671226,0.5827292,0.010434419
0.8285125,1.2280107,0.0072028367
-0.44474795,1.194611,0.009658421
-1.3121655,1.5203042,0.018477479
7.8262286,0.8148112,0.046661586
0.65508276,0.77812827,0.053699393
-1.3605378,0.7115906,0.022991763
-2.4551964,2.942111,0.0033348144
0.6966751,0.685101,0.020374551
0.659846,0.80162084,0.05097965
0.808935,0.67443407,0.052276816
0.5208078,0.53773344,0.09862449
2.3780353,0.6848186,0.038608577
0.5448337,0.7644118,0.028934993
1.3188312,1.2297264,0.008875617
5.525698,0.6102498,0.041932367
1.4487244,1.4043902,0.03003226
1.5037037,0.6771991,0.28573203
-5.412407,0.66569465,0.034291416
0.66414297,0.5102646,0.04729486
0.9437253,0.5948369,0.07833749
-0.72834873,0.70196664,0.12190997
0.60772145,0.7273149,0.20680162
5.7659545,0.97644615,0.11981678
7.6201143,0.5159906,0.20611309
0.67713964,0.6306435,0.1111665
4.3401127,1.1063359,0.066262834
6.040669,0.5446694,0.33478093
4.1256247,1.131661,0.101023264
0.8198333,0.77915436,0.09444577
2.361703,1.5258479,0.049329087
7.9115033,2.4609702,0.033368837
-2.470797,1.5606704,0.07132143
-3.7711904,1.124747,0.10121705
-1.3399465,0.64588296,0.13108104
5.9073625,0.66904914,0.14478353
6.1704555,0.56319475,0.11296861
7.7321687,0.9197334,0.07432319
4.5714536,1.0464746,0.07824608
2.2785213,0.5108882,0.14570989
1.3622495,2.139313,0.03621675
-0.9171105,0.5820208,0.13835649
-2.302463,0.5448867,0.20209582
-1.4656659,0.98544496,0.07097296
2.5833912,0.7382806,0.084726945
-5.3794146,1.4559544,0.06441013
-1.2983446,0.60921603,0.18252108
-2.064365,0.7169842,0.080615945
-5.436126,1.1092464,0.07982596
1.6376178,0.5767749,0.086223006
0.59662455,1.0495313,0.05770177
5.019682,0.7930637,0.075423285
1.0509052,0.93763876,0.076447204
1.308251,0.6294232,0.09398848
4.422575,0.83154833,0.097637475
3.686331,0.56833434,0.1157605
-1.3857964,1.0256162,0.057455316
0.56690973,0.53690267,0.11822753
-1.3300711,1.8752093,0.025925687
-2.4897838,0.9569051,0.046815153
3.2341437,0.7568527,0.046678
2.3541448,0.6573667,0.059264354
-0.5838632,0.77144575,0.04434486
