z,pt,dzErr
1.5332268,1.0322828,0.041846056
3.5157375,0.6459645,0.019302579
1.1547978,0.84208333,0.012515812
-1.5568045,0.6030697,0.009766751
1.1081291,1.2001381,0.006659997
-8.642066,0.73349464,0.021893796
0.19064279,1.3050131,0.017638901
-10.000278,1.3174951,0.040038668
-0.016460625,0.7121826,0.047852807
-0.8189388,0.5470735,0.09780423
3.4817636,0.62238455,0.06823763
1.4423258,0.7280801,0.09898922
-1.3768775,2.72178,3.359775
-3.5965261,0.77597857,0.1450682
-0.023538427,0.9735772,0.25978175
-9.972471,0.7783206,0.053857937
1.112706,0.5209131,0.031828415
0.17859589,0.7252518,0.05839592
-0.76702523,0.6566433,0.03383849
3.5448163,0.77921253,0.051898815
3.1156328,1.9442517,0.009638678
0.15923823,0.61323607,0.117043376
8.225563,0.588125,0.1791674
1.433737,0.79683805,0.12161815
9.8957815,0.74087214,0.10458687
2.545228,0.9749031,0.12884407
-0.08223371,0.98794836,0.0840252
2.6943488,0.9474657,0.092400216
5.2512393,1.0720464,0.119177066
5.644538,1.0371037,0.091566846
4.8159456,0.5253338,0.31247738
-3.3652868,0.7912003,0.12420242
-3.4158866,0.56926495,0.13626613
1.3167042,0.54922175,0.12963961
-2.5164487,0.50824475,0.34150574
0.20081827,0.55259234,0.115004525
-3.4374533,0.6217432,0.14909801
-0.18439877,0.75092214,0.089687325
-2.1012168,1.0359594,0.06768869
-5.1108246,0.6079533,0.15484366
2.6443503,1.1533824,0.07162362
2.854894,1.116429,0.05741252
-1.7625542,1.2689885,0.10748381
3.2271779,0.69389385,0.10889578
-0.8656561,1.1192893,0.09059929
-1.6270344,0.76255476,0.16214366
-5.632777,0.5020148,0.153064
-3.4550073,0.5704745,0.103109926
-9.007799,2.3389843,0.029026866
1.177908,0.72967464,0.06382344
-2.1616704,0.85156965,0.065813236
0.33431238,1.0887066,0.06264283
-5.5351377,1.7886324,0.050895073
-3.506955,0.6593114,0.08434966
0.42775735,0.80761033,0.06284631
2.7416906,2.3155482,0.029279308
0.1702231,0.692484,0.09424592
0.5941274,1.0823514,0.049689334
3.2751257,0.98839337,0.044161078
-8.9621935,1.7609377,0.03779368
3.9350033,0.58163345,0.07967715
0.40898925,0.64130956,0.06720793
-0.7339774,0.6875923,0.06443085
2.8111317,1.548276,0.02694253
0.8398465,1.3884509,0.032786995
-5.5331,0.8985452,0.040904284
-3.136006,0.9933744,0.046189714
0.355275,0.6502232,0.06791438
0.2882461,0.80244476,0.05354838
-0.16374928,0.9101744,0.039244287
5.4291596,1.3118004,0.03577608
-3.0405295,0.59949726,0.07863611
-1.8518896,0.9715173,0.04392328
-9.957514,0.7862272,0.074281834
0.27515557,1.0697916,0.034895383
-0.26752308,0.5802471,0.06840341
-1.0469476,0.7902167,0.06172628
5.5555487,0.85314786,0.045074437
2.8662336,0.65588486,0.07001669
-1.7838472,2.0361557,0.016180111
3.9664946,0.66281337,0.053239994
-1.7980303,1.1911603,0.037978493
-3.2217898,0.73391896,0.043502748
-4.9427905,0.65573674,0.050174262
-2.1639924,1.7933153,0.020314066
-2.1315148,0.5136692,0.06157895
-9.963276,0.9550269,0.028185789
0.40864748,1.2009231,0.030327663
2.6912718,1.1040498,0.03381202
-4.0412283,0.8054997,0.040027995
-9.939742,0.7074894,0.07320639
-1.0244486,0.816902,0.033376668
-9.036419,1.1317359,0.046932667
-0.8705344,0.5482348,0.056046534
-1.0593442,0.55902654,0.048989866
-3.9034524,0.8109156,0.04687386
0.3624423,0.79570943,0.043371115
-1.0204298,0.6582565,0.040808566
5.4584384,1.7311722,0.018445678
-1.7777028,1.2778082,0.023077372
0.36115885,0.92501974,0.030002728
-0.92072564,0.7560743,0.034200102
-1.0884694,3.00832,0.00979882
3.5412846,1.9593372,0.016487787
1.3666124,0.6119301,0.03481335
-1.8192301,1.0170252,0.023693094
3.5384586,0.8135079,0.023438862
0.9805693,0.6114597,0.036477108
2.7511272,0.58397216,0.045967493
2.7116306,1.4312497,0.01572505
0.38388667,1.3320256,0.014150136
-0.30832922,0.6428509,0.03175202
-0.9282532,0.6592774,0.029066572
-0.92985654,0.55736625,0.034321006
3.2208252,1.0234587,0.021671277
-1.7882742,1.2353507,0.015996069
0.18734442,2.0174894,0.010535127
-1.0683159,0.5500059,0.07080588
-2.2084775,0.7486524,0.033255078
2.6667776,0.8684324,0.015519357
3.5001025,2.3387518,0.007696663
2.3978126,0.61011064,0.02103663
3.2241447,1.9456496,0.009126576
-9.945024,0.74815845,0.021514978
3.5242915,1.5424551,0.008077442
3.5217102,1.0465003,0.015818173
3.315754,0.5738477,0.019884525
-0.3783748,0.6366397,0.019117728
2.6726313,0.6095455,0.018803073
-0.1570795,0.8104686,0.016000599
0.96972847,0.6056543,0.016584486
0.33482027,1.1680579,0.011070326
1.1490544,1.5539631,0.008743676
0.19685136,2.204766,0.0073004365
-0.16128929,0.942695,0.01487222
-0.1581132,0.7200668,0.014373539
-1.0660003,0.97453886,0.013164001
5.4355297,1.4414151,0.0092659285
0.3431252,1.5481284,0.009919018
-0.18057123,0.9050563,0.01322025
-9.975676,2.160171,0.006825874
3.7287953,0.6719603,0.013081663
3.5412388,0.71993047,0.0133026885
-0.15882489,1.033216,0.010415333
-3.401971,0.6850908,0.011772345
3.2033043,1.1673075,0.014399501
0.36824983,0.6202409,0.013800536
-3.247947,0.7572756,0.01136377
2.6864223,0.7272238,0.012884154
2.6824563,0.54083705,0.016293444
5.713324,0.6315152,0.014540405
0.3907521,0.9361589,0.009428111
-8.652737,0.92809,0.008900242
2.6750796,1.8773932,0.005830971
2.9276114,0.84292275,0.016154421
-0.17977467,1.6958641,0.0060340906
0.19680233,2.03212,0.0055572023
-5.535569,2.9484298,0.00443691
-0.16701795,0.84204996,0.010043036
-0.33615583,0.9603445,0.009510101
0.38781053,1.8261443,0.0068571228
-1.0742806,0.9807063,0.00773324
3.505922,0.6128047,0.012697451
-3.1065586,1.0781544,0.007701424
-2.1705601,1.0547206,0.007700175
-5.460002,0.8298274,0.009874411
-0.17656453,1.0747268,0.0067000324
-9.971511,2.1304464,0.004525879
3.1102486,0.6407495,0.011281451
4.0797763,0.525891,0.013565975
3.5300267,1.4606271,0.0076859468
-8.965981,0.709376,0.009121397
0.36801592,0.6173494,0.01032121
3.2741544,0.96691185,0.008534809
-0.1779208,0.790975,0.009251123
-1.0780957,0.5576669,0.01641941
-3.9433022,0.57690066,0.011762576
3.5282776,0.8216892,0.009795591
-3.2645993,0.5337862,0.011792226
-1.8016667,1.1326578,0.0067301886
-0.3213902,0.7268797,0.010828465
-9.964171,0.7873395,0.010664259
-1.0605509,0.55448705,0.013549523
3.2694647,0.58965504,0.013620555
3.2633128,0.6678175,0.0121310735
-1.079998,0.5522714,0.011199938
-1.0317605,0.5180908,0.013285769
-4.893274,2.7080777,0.0044756117
1.1176388,0.7039577,0.009184803
0.05353528,0.94812196,0.008260582
0.37548423,1.1633767,0.0063456465
4.0380573,0.5662908,0.013624679
-9.976726,0.5144288,0.011274332
-1.0858229,0.6241561,0.009897548
-9.965362,0.70161206,0.01052546
3.2729678,1.7684542,0.005223251
-0.17718224,1.445221,0.0053359503
-4.9288015,0.5691667,0.009738847
0.9000183,0.96582174,0.012442378
3.1187913,0.99672115,0.008047687
0.56132185,0.81729215,0.0068182447
-9.980652,0.8275233,0.008119214
-9.974278,1.9706438,0.0035988076
-9.976219,8.411505,0.002738871
