z,pt,dzErr
-0.44825804,0.96641636,0.062576875
-2.9812238,0.9084067,0.03359482
4.708431,1.2616124,0.00790293
-2.5498328,0.7641057,0.029923158
-5.637053,0.8883748,0.02250153
-0.4088077,0.8884802,0.011588988
2.3192356,0.81311613,0.0084048305
4.955333,2.7420573,0.03695301
1.677937,0.7290712,0.21285054
9.083539,0.87514955,0.117301784
-0.4828738,0.6876555,0.13403626
2.759892,0.6212842,0.15641052
0.79659814,1.5810329,0.059988894
0.064859614,0.60399,0.20424457
0.3573036,0.91086775,0.07166834
-3.9804597,0.68249273,0.13505368
4.91179,0.55791575,0.15231654
2.3867667,0.6654731,0.121848136
2.3708897,0.6574263,0.1284932
0.92516613,0.6956133,0.09580152
-0.39835462,0.508205,0.14609148
-3.981694,0.5482337,0.16723701
-0.4755294,0.5886012,0.13438618
-4.2445955,0.5610991,0.1614183
4.783811,0.70951897,0.1132578
0.89170766,0.85091966,0.16011634
1.4358215,0.6016111,0.1359062
-0.25790662,1.2384762,0.10525572
0.16722257,0.8082329,0.109054595
-4.367296,1.7680953,0.037576757
2.182317,0.73396045,0.090576455
-6.056643,0.7244169,0.10203672
4.9953218,0.6092108,0.09044071
5.0283523,0.51364964,0.11689744
-4.960964,0.5087099,0.09884312
-5.8518186,0.63544035,0.14496435
0.40340948,0.77469856,0.082208976
0.776914,0.5749511,0.087994576
-1.911194,0.66675574,0.10204974
2.566125,0.59591824,0.08819958
-5.6224427,0.9969242,0.08709041
-4.238038,2.2717903,0.025672792
-2.5050852,0.6239023,0.10675793
2.887855,1.543206,0.033539385
0.85878724,0.79088044,0.085076556
-2.5603642,0.5702857,0.10730825
2.6294692,0.81324995,0.085155144
-5.9734817,0.65486103,0.07123065
-5.722165,0.5446387,0.081614375
-0.25497955,0.5537004,0.08403617
2.5809386,0.8989244,0.05072027
-2.6188838,0.85243744,0.049142808
-5.604866,0.58723056,0.06550801
0.5756775,0.5517838,0.060470812
-2.5816216,1.0121859,0.043302946
4.8211617,0.76505435,0.057146586
-5.598487,1.9567007,0.018335992
-6.0291224,0.56187284,0.068628445
2.2598176,0.8121558,0.049826495
4.809704,1.2118642,0.03355741
4.745703,1.1068584,0.05179954
-9.120849,1.1924312,0.05609744
-2.0097983,1.0941048,0.047203142
-2.548858,0.8545499,0.04815153
-3.7500768,0.6777993,0.06918539
-4.496198,1.9949002,0.02052843
-0.408663,0.9491266,0.03513377
-4.251277,1.0127481,0.037761193
0.51399314,0.66770995,0.049225155
4.927355,0.96226275,0.032292563
4.728651,0.7695417,0.03732083
-5.932864,0.5322177,0.05370652
2.3090498,0.6879031,0.045222286
-0.47281402,0.87239116,0.039540272
5.2285857,0.6598747,0.05061641
5.5438023,0.5152515,0.07874792
-7.915473,0.6224792,0.040261354
2.5694828,0.7457151,0.042574584
-0.4809144,0.7929084,0.041930094
4.609967,0.5253963,0.07019415
-0.162404,0.65217644,0.050118554
-3.8849962,0.5080342,0.062186103
4.921113,1.6345329,0.020715583
-9.1852865,1.6972234,0.020714251
2.5944073,1.535254,0.023110244
-1.9835194,0.9075622,0.0392458
0.080299474,0.8920334,0.03282289
-4.2519064,1.3163666,0.030095689
0.49216497,0.5015884,0.059515037
4.9536915,1.9447118,0.016212236
-5.6876874,1.061774,0.02764372
-1.9673285,1.0086689,0.035623413
-0.45576152,2.3274345,0.013004534
-3.7239027,0.6716073,0.04138405
-0.22592571,0.56182134,0.04349785
-0.4815131,1.9059548,0.013120727
2.3209505,1.4098595,0.019441478
0.52938074,0.52583945,0.046633545
0.50324535,0.573159,0.032918584
-1.9809335,0.95281595,0.024558717
0.82277495,2.2484047,0.010297718
-7.892801,1.1645881,0.024634374
0.8704502,0.8619406,0.02805888
0.82418096,2.2018452,0.011535678
1.4603009,1.0005363,0.025846176
-0.37524745,0.85531354,0.020961924
0.09600867,0.7937773,0.025707362
0.5418254,2.3846688,0.009292237
-4.271138,1.9579823,0.008965664
2.5954235,1.5485456,0.012405249
0.008781202,1.1572415,0.020994887
-9.120565,0.72032213,0.023532437
-3.8497145,0.98917806,0.022139385
-0.4463391,0.981718,0.01369464
0.5331386,0.643057,0.02343297
-0.46619433,3.4248042,0.0056030434
-5.5891037,0.5721439,0.025216164
-6.0211515,1.4943441,0.009904781
8.979286,0.634367,0.022212554
0.2956817,0.7054324,0.014829582
-0.8874573,0.68332464,0.014030842
0.07649736,2.030119,0.0069909976
-5.598045,0.5828551,0.016682878
0.5345884,0.69762206,0.017339554
4.9486704,0.57129014,0.018613053
-4.2368007,1.0543737,0.011221297
-0.45960444,5.399301,0.005771295
2.9725168,1.2492486,0.0094379615
4.9478946,1.5044646,0.009044629
0.47546217,0.8339207,0.012583788
2.3528194,1.3187021,0.011994498
2.571035,0.5420846,0.019049339
-7.8882456,0.80137885,0.010703729
-1.9757484,0.7974541,0.010894957
-7.892004,0.684132,0.01097919
0.82108176,0.63696396,0.013367652
-0.42154276,0.9339689,0.010365568
-1.9916679,1.3739911,0.007884831
-2.7432373,0.6112715,0.013979186
-5.8653736,1.0648905,0.0092677185
0.83579254,0.83415675,0.010252998
-0.42116046,0.5015857,0.01871073
-9.123723,1.6918422,0.0058359867
-9.132341,4.2651787,0.00402669
4.951897,1.5141075,0.00886887
-9.137197,1.5929714,0.0083920425
-1.9714489,1.4686396,0.0068144137
-7.891343,1.1564697,0.009108469
-7.8986077,2.136149,0.0055862875
