z,pt,dzErr
0.78151196,0.50986034,0.11707157
1.5483114,1.119527,0.02486505
0.91337466,1.8487757,0.018851
1.4008206,2.3080792,0.010155556
-2.4990754,0.5762733,0.027004672
1.402218,1.0727702,0.009515291
-1.0441208,1.5675094,0.005914197
-1.2541858,0.65186244,0.009909391
3.3372583,0.78128535,0.008415161
6.1206455,0.749502,0.017892981
-2.2907069,0.6052677,0.03052438
-1.0208356,0.55741954,0.069916144
-0.4313513,0.6488997,0.060613297
-6.3346467,3.5230587,0.017627284
-1.1526276,0.7638191,0.7691323
2.2593336,1.1327854,0.30948728
6.136533,0.81669885,0.030919593
6.1544266,0.67036414,0.032851905
-1.0179834,0.722347,0.02538029
-0.8145451,0.7070526,0.008828418
-0.94270337,0.7408118,0.02239355
-1.7914475,0.7137682,0.10953515
-4.7864203,0.5976427,4.061653
0.31908748,0.67541796,0.31249934
-2.105539,0.5032907,0.90105754
-6.4345765,0.6843524,0.022936594
-0.9721354,0.76180184,0.008274697
-0.9626166,0.52028716,0.07495436
-5.698321,1.4078529,0.038961634
1.1215527,0.8817697,0.064850725
-1.1565053,0.5831356,0.27285445
1.6174324,0.5252997,0.1600144
3.003393,1.2157454,0.01618291
-3.0080917,0.77506477,0.047156785
-1.0096803,0.5132357,0.08696893
1.4116977,0.5868954,0.02257842
1.3931236,0.72135186,0.03316483
1.1455456,1.1645619,0.12506711
7.174116,0.5251575,0.24024555
6.4218965,1.4712517,0.09803887
1.1419964,1.003249,0.081225775
1.1488278,0.7854724,0.18044582
2.36753,1.7565602,0.056872103
7.072725,0.50855976,0.2452876
6.2940617,0.5978714,0.20398541
1.4941761,0.74420536,0.1278628
5.0887485,0.7353689,0.2079227
1.8661726,0.7698976,0.14525118
6.0885487,1.4570255,0.051792055
2.220799,1.3954033,0.06069643
-0.74759096,0.6428172,0.13310318
-0.7971484,0.89300865,0.082777925
-1.1123154,0.8227789,0.10045401
2.3124611,1.2463162,0.05899879
0.43321776,0.85545343,0.08614937
-1.0049806,3.7271845,0.022988552
-1.038052,1.2135463,0.054831628
3.3803616,1.0017412,0.07556788
-1.5907202,1.0340849,0.071910664
3.4811542,0.871232,0.08654002
1.1853495,0.58106095,0.13032994
2.3075745,1.1774346,0.06736746
3.2999387,0.65764624,0.106473945
2.309885,2.0166886,0.035380676
4.0652733,0.60937303,0.117901236
-5.7444763,0.807544,0.13327411
2.345033,1.7168876,0.04934435
-1.6898707,0.77435124,0.09187387
-1.8787887,0.5265793,0.23728499
2.7494347,1.3551223,0.07345291
5.0056677,1.5889081,0.053664148
-1.6797025,0.9282428,0.1385667
1.0396289,0.5556446,0.11546774
1.0827895,1.6128262,0.039327677
1.3877621,0.69066584,0.112281516
1.3535053,1.1187307,0.10916659
6.178496,1.1492469,0.07603742
1.7778325,1.3415161,0.04627822
-4.582932,1.535301,0.06117224
0.15005416,0.859459,0.07522698
-3.5656097,0.97570556,0.061570972
3.1311798,0.7525241,0.10838546
-0.9804396,1.2911855,0.04838062
1.3160998,0.7338976,0.072727464
-1.7450006,1.6522329,0.03495408
1.0308989,1.7437732,0.03563169
3.0193558,0.6023037,0.096416816
2.598244,1.1872312,0.048483
-5.737348,1.280782,0.039542817
2.3986523,1.5212505,0.035127267
-6.348517,0.80822885,0.09349507
-5.713254,1.1774988,0.072309986
6.152315,1.3041768,0.05140865
1.8175651,0.7405968,0.06528804
-0.028163437,1.3004742,0.0386263
9.250328,0.5514722,0.091515236
2.4012942,0.63500065,0.0828168
0.8447065,0.9234062,0.049873464
1.0763338,0.7702465,0.076922335
-0.4017352,0.5856489,0.10047007
-5.3963943,0.8990137,0.043561716
0.9621751,0.7749656,0.052144475
5.0885205,1.440189,0.0334711
1.1828638,0.7148074,0.09689016
4.1961603,0.95596904,0.05533431
0.985595,0.6948514,0.06396584
