z,pt,dzErr
4.114917,0.7059501,0.0471145
-0.047356658,0.60021937,0.032631204
2.276417,0.57498276,0.014751264
1.3523479,0.9163413,0.006776026
2.275955,0.68629855,0.0162099
3.0096712,0.7738195,0.02132418
1.347961,0.7185497,0.04007722
-1.4984756,0.62131834,0.068069585
-6.377064,0.72784823,0.15352465
-4.216174,1.1057024,0.52313733
-0.8636359,5.236682,0.008141611
3.002447,1.1444473,0.017638408
-4.2042007,0.87844956,0.0082878545
-3.797442,0.58943963,0.028181767
1.603804,0.75926393,0.031538814
-5.841606,0.9446834,0.044827435
-3.8201773,0.6681808,0.02186326
1.2831044,1.4942801,0.02301032
-2.3035283,0.5255885,0.0495068
-0.80142874,2.8647997,0.0034977007
-1.5333122,0.7172241,0.008699134
2.133937,0.7711731,0.18496378
4.4276066,0.57312894,0.1765677
3.925248,0.7368724,0.14620203
2.336032,1.0962434,0.069271736
2.3333929,0.7167979,0.13187861
4.7386475,0.5543819,0.1235062
2.2182407,0.7937331,0.09754991
-0.83597267,2.8907344,0.027798226
-0.18330301,0.50058764,0.1532452
-1.5674233,0.82754,0.12869516
0.057895973,0.52370805,0.12506038
2.2728205,2.6044393,0.029587302
6.6869173,2.9706671,0.022735776
-2.1967278,0.5761242,0.18292813
5.35319,1.2779969,0.054739967
-0.22297841,1.3317611,0.061535064
-1.6773938,0.9435441,0.07927528
1.2335458,0.92313063,0.100242846
-0.035383694,0.5499791,0.10258732
-3.3757398,0.5365161,0.098572835
-3.4425137,0.5103221,0.089653954
-2.7015865,0.9164705,0.05079039
4.177219,0.6780926,0.10767301
1.354391,0.9758463,0.059942402
2.4949589,0.7975482,0.06939924
-3.5789154,0.66937613,0.086398855
1.3345822,0.6359852,0.08240529
-4.648279,0.77021533,0.07870352
0.81079865,0.6546623,0.09331852
-3.6165493,0.6812117,0.08806579
-0.819223,3.7703483,0.017720541
-0.0115189385,1.0243697,0.045519695
-3.85609,1.6996305,0.023388203
-3.4255528,1.1467854,0.041496426
-0.8499517,1.423503,0.039912872
6.7256336,1.1064408,0.040553816
0.26083356,0.7377025,0.051982045
-3.851912,0.632098,0.06629
-3.1552734,0.627305,0.06632345
-0.8475191,1.0926418,0.0335492
-3.2039623,0.6447455,0.06366825
2.086924,0.69858813,0.05120308
-0.79966974,1.8732831,0.020611916
-3.7471495,0.59318835,0.084730014
2.5146158,0.6156342,0.073359475
-4.1380706,0.73352605,0.06404821
-4.7784824,0.6161149,0.081955485
1.3526773,0.8093221,0.0598589
1.2934133,0.5026445,0.0991001
0.85191804,0.81049204,0.05102387
5.2766953,0.604201,0.06667611
7.7095695,0.64886624,0.0590167
-0.7833161,0.63014525,0.08968693
-2.0091002,0.50277334,0.076850645
-4.084898,0.65905315,0.05660093
-0.057791777,0.96315235,0.033558864
6.692351,0.6243396,0.043287616
3.9366407,0.69644505,0.04502604
-3.8295012,0.572382,0.06494082
4.8071747,0.96703273,0.030626116
-0.7816015,0.52890056,0.047511503
-0.79901457,3.4105854,0.01294994
-3.3876362,0.5377992,0.055728145
-0.79791456,1.7795814,0.018746901
-0.8040829,1.0227541,0.033556074
-0.78215015,1.9050893,0.016838698
3.5441277,0.67243785,0.057340447
-3.8384912,2.6057167,0.01630657
-3.956758,2.0627885,0.01914247
-0.9112523,0.5927202,0.060452316
3.5255208,1.3021853,0.02484661
-0.798723,9.857096,0.0051702284
5.2176127,0.6915037,0.027541537
-2.2733943,1.190805,0.024169132
4.9259915,0.6449102,0.0489724
-0.828325,1.3397352,0.014940239
-0.090119466,1.1667348,0.02285331
-1.5338182,1.9761045,0.0111415
-2.2657356,1.1444532,0.018890535
-3.5326378,0.56406796,0.036133245
-9.19451,0.5820556,0.032630436
-0.7797051,0.9419173,0.025038987
7.658019,0.7510372,0.032293733
