z,pt,dzErr
-3.924387,0.5934649,0.049174387
-1.3942884,2.0115893,0.012911767
3.8734722,0.8639746,0.011224486
-3.9359667,0.6662589,0.009583406
0.8661474,1.3884075,0.0058370666
0.7163841,0.7378128,0.018721616
0.85465753,0.76252383,0.025871791
5.379712,1.6899087,0.022820564
0.7020005,1.2585574,0.024401747
-2.1838775,0.7657957,0.092378646
0.5428683,1.5037229,0.8407182
-0.9468495,0.54528075,0.23811527
4.6815977,1.0381095,0.020488728
3.8462665,1.8231425,0.012307696
-2.851914,0.5573767,0.05616689
1.5987484,0.86014146,0.031598393
2.9842527,0.5201145,0.10254355
-1.3855392,0.84738004,0.014714937
-1.0323797,0.7868178,0.11905017
4.0896273,0.76701593,0.084438376
0.21843666,0.52887535,0.20289859
4.121125,0.562912,0.094905905
4.28928,0.79168534,0.028926155
0.6763012,0.807997,0.031649288
2.312283,1.364851,0.06218907
5.2812877,0.9961222,0.08530128
3.9353065,1.2994776,0.076974034
8.352714,0.94470197,0.094700746
4.0058227,1.1883152,0.07612565
-1.9165636,0.59286135,0.10403587
-0.6784712,1.9666106,0.038637258
3.8973794,1.1923685,0.053173363
-1.3741558,0.82995874,0.08778263
2.3550425,0.9264343,0.084662504
-5.3973475,0.5896266,0.1898087
4.1035357,0.6645813,0.104477085
5.3782206,1.162675,0.072253816
-1.4436433,0.5881155,0.12554236
1.001529,2.058463,0.040619656
-1.173768,1.3259939,0.06275475
3.8987114,1.4568236,0.052452274
-2.099073,1.0253057,0.064278044
-0.26734692,1.2840011,0.06838579
-2.8153083,0.63726354,0.18934955
2.3160794,1.1144063,0.07147641
5.5678897,0.69877213,0.10188312
5.48252,1.2441108,0.059406564
0.6432987,1.4320011,0.05480331
-1.3002642,1.1060328,0.043335665
0.5465715,2.2424834,0.023480816
6.4680595,1.1723831,0.093157016
1.7165005,0.5962224,0.10852414
1.7387668,0.6798132,0.0694099
-3.8437278,0.8671605,0.07548594
0.59219545,0.63415194,0.08565064
2.2940795,3.664939,0.020330833
0.9870094,1.5172492,0.046732575
3.10904,0.76032305,0.0753524
3.326234,0.6008965,0.08844465
5.0021663,0.76443607,0.08014236
-5.2651906,1.3497279,0.040370002
